Zip,state,Primary eGRID Subregion,Subregion annual CO2e output emission rate (lb/MWh)
44413,OH,RFCW,1511.525
44415,OH,RFCW,1511.525
44416,OH,RFCW,1511.525
44417,OH,RFCW,1511.525
44418,OH,RFCW,1511.525
44420,OH,RFCW,1511.525
44422,OH,RFCW,1511.525
44423,OH,RFCW,1511.525
44424,OH,RFCW,1511.525
44425,OH,RFCW,1511.525
44427,OH,RFCW,1511.525
44428,OH,RFCW,1511.525
44429,OH,RFCW,1511.525
44430,OH,RFCW,1511.525
44431,OH,RFCW,1511.525
44432,OH,RFCW,1511.525
44436,OH,RFCW,1511.525
44437,OH,RFCW,1511.525
44438,OH,RFCW,1511.525
44439,OH,RFCW,1511.525
44440,OH,RFCW,1511.525
44441,OH,RFCW,1511.525
44442,OH,RFCW,1511.525
44443,OH,RFCW,1511.525
44444,OH,RFCW,1511.525
44445,OH,RFCW,1511.525
44446,OH,RFCW,1511.525
44449,OH,RFCW,1511.525
44450,OH,RFCW,1511.525
44451,OH,RFCW,1511.525
44452,OH,RFCW,1511.525
44453,OH,RFCW,1511.525
44454,OH,RFCW,1511.525
44455,OH,RFCW,1511.525
44460,OH,RFCW,1511.525
44470,OH,RFCW,1511.525
44471,OH,RFCW,1511.525
44473,OH,RFCW,1511.525
44481,OH,RFCW,1511.525
44482,OH,RFCW,1511.525
44483,OH,RFCW,1511.525
44484,OH,RFCW,1511.525
44485,OH,RFCW,1511.525
44486,OH,RFCW,1511.525
44488,OH,RFCW,1511.525
44490,OH,RFCW,1511.525
44491,OH,RFCW,1511.525
44492,OH,RFCW,1511.525
44493,OH,RFCW,1511.525
44501,OH,RFCW,1511.525
44502,OH,RFCW,1511.525
44503,OH,RFCW,1511.525
44504,OH,RFCW,1511.525
44505,OH,RFCW,1511.525
44506,OH,RFCW,1511.525
44507,OH,RFCW,1511.525
44509,OH,RFCW,1511.525
44510,OH,RFCW,1511.525
44511,OH,RFCW,1511.525
44512,OH,RFCW,1511.525
44513,OH,RFCW,1511.525
44514,OH,RFCW,1511.525
44515,OH,RFCW,1511.525
44555,OH,RFCW,1511.525
44601,OH,RFCW,1511.525
44606,OH,RFCW,1511.525
44607,OH,RFCW,1511.525
44608,OH,RFCW,1511.525
44609,OH,RFCW,1511.525
44610,OH,RFCW,1511.525
44611,OH,RFCW,1511.525
44612,OH,RFCW,1511.525
44613,OH,RFCW,1511.525
44614,OH,RFCW,1511.525
44615,OH,RFCW,1511.525
44617,OH,RFCW,1511.525
44618,OH,RFCW,1511.525
44619,OH,RFCW,1511.525
44620,OH,RFCW,1511.525
44621,OH,RFCW,1511.525
44622,OH,RFCW,1511.525
44624,OH,RFCW,1511.525
44625,OH,RFCW,1511.525
44626,OH,RFCW,1511.525
44627,OH,RFCW,1511.525
44628,OH,RFCW,1511.525
44629,OH,RFCW,1511.525
44630,OH,RFCW,1511.525
44631,OH,RFCW,1511.525
44632,OH,RFCW,1511.525
44633,OH,RFCW,1511.525
44634,OH,RFCW,1511.525
44636,OH,RFCW,1511.525
44637,OH,RFCW,1511.525
44638,OH,RFCW,1511.525
44639,OH,RFCW,1511.525
44640,OH,RFCW,1511.525
44641,OH,RFCW,1511.525
44643,OH,RFCW,1511.525
44644,OH,RFCW,1511.525
44645,OH,RFCW,1511.525
44646,OH,RFCW,1511.525
44647,OH,RFCW,1511.525
44648,OH,RFCW,1511.525
44650,OH,RFCW,1511.525
44651,OH,RFCW,1511.525
44652,OH,RFCW,1511.525
44653,OH,RFCW,1511.525
44654,OH,RFCW,1511.525
44656,OH,RFCW,1511.525
44657,OH,RFCW,1511.525
44659,OH,RFCW,1511.525
44660,OH,RFCW,1511.525
44661,OH,RFCW,1511.525
44662,OH,RFCW,1511.525
44663,OH,RFCW,1511.525
44665,OH,RFCW,1511.525
44666,OH,RFCW,1511.525
44667,OH,RFCW,1511.525
44669,OH,RFCW,1511.525
44670,OH,RFCW,1511.525
44671,OH,RFCW,1511.525
44672,OH,RFCW,1511.525
44675,OH,RFCW,1511.525
44676,OH,RFCW,1511.525
44677,OH,RFCW,1511.525
44678,OH,RFCW,1511.525
44679,OH,RFCW,1511.525
44680,OH,RFCW,1511.525
44681,OH,RFCW,1511.525
44682,OH,RFCW,1511.525
44683,OH,RFCW,1511.525
44685,OH,RFCW,1511.525
44687,OH,RFCW,1511.525
44688,OH,RFCW,1511.525
44689,OH,RFCW,1511.525
44690,OH,RFCW,1511.525
44691,OH,RFCW,1511.525
44693,OH,RFCW,1511.525
44695,OH,RFCW,1511.525
44697,OH,RFCW,1511.525
44699,OH,RFCW,1511.525
44701,OH,RFCW,1511.525
44702,OH,RFCW,1511.525
44703,OH,RFCW,1511.525
44704,OH,RFCW,1511.525
44705,OH,RFCW,1511.525
44706,OH,RFCW,1511.525
44707,OH,RFCW,1511.525
44708,OH,RFCW,1511.525
44709,OH,RFCW,1511.525
44710,OH,RFCW,1511.525
44711,OH,RFCW,1511.525
44714,OH,RFCW,1511.525
44718,OH,RFCW,1511.525
44720,OH,RFCW,1511.525
44721,OH,RFCW,1511.525
44730,OH,RFCW,1511.525
44735,OH,RFCW,1511.525
44750,OH,RFCW,1511.525
44767,OH,RFCW,1511.525
44799,OH,RFCW,1511.525
44802,OH,RFCW,1511.525
44804,OH,RFCW,1511.525
44805,OH,RFCW,1511.525
44807,OH,RFCW,1511.525
44809,OH,RFCW,1511.525
44811,OH,RFCW,1511.525
44813,OH,RFCW,1511.525
44814,OH,RFCW,1511.525
44815,OH,RFCW,1511.525
44816,OH,RFCW,1511.525
44817,OH,RFCW,1511.525
44818,OH,RFCW,1511.525
44820,OH,RFCW,1511.525
44822,OH,RFCW,1511.525
44824,OH,RFCW,1511.525
44825,OH,RFCW,1511.525
44826,OH,RFCW,1511.525
44827,OH,RFCW,1511.525
44828,OH,RFCW,1511.525
44830,OH,RFCW,1511.525
44833,OH,RFCW,1511.525
44836,OH,RFCW,1511.525
44837,OH,RFCW,1511.525
44838,OH,RFCW,1511.525
44839,OH,RFCW,1511.525
44840,OH,RFCW,1511.525
44841,OH,RFCW,1511.525
44842,OH,RFCW,1511.525
44843,OH,RFCW,1511.525
44844,OH,RFCW,1511.525
44845,OH,RFCW,1511.525
44846,OH,RFCW,1511.525
44847,OH,RFCW,1511.525
44848,OH,RFCW,1511.525
44849,OH,RFCW,1511.525
44850,OH,RFCW,1511.525
44851,OH,RFCW,1511.525
44853,OH,RFCW,1511.525
44854,OH,RFCW,1511.525
44855,OH,RFCW,1511.525
44856,OH,RFCW,1511.525
44857,OH,RFCW,1511.525
44859,OH,RFCW,1511.525
44860,OH,RFCW,1511.525
44861,OH,RFCW,1511.525
44862,OH,RFCW,1511.525
44864,OH,RFCW,1511.525
44865,OH,RFCW,1511.525
44866,OH,RFCW,1511.525
44867,OH,RFCW,1511.525
44870,OH,RFCW,1511.525
44871,OH,RFCW,1511.525
44874,OH,RFCW,1511.525
44875,OH,RFCW,1511.525
44878,OH,RFCW,1511.525
44880,OH,RFCW,1511.525
44881,OH,RFCW,1511.525
44882,OH,RFCW,1511.525
44883,OH,RFCW,1511.525
44887,OH,RFCW,1511.525
44888,OH,RFCW,1511.525
44889,OH,RFCW,1511.525
44890,OH,RFCW,1511.525
44901,OH,RFCW,1511.525
44902,OH,RFCW,1511.525
44903,OH,RFCW,1511.525
44904,OH,RFCW,1511.525
44905,OH,RFCW,1511.525
44906,OH,RFCW,1511.525
44907,OH,RFCW,1511.525
45001,OH,RFCW,1511.525
45002,OH,RFCW,1511.525
45003,OH,RFCW,1511.525
45004,OH,RFCW,1511.525
45005,OH,RFCW,1511.525
45011,OH,RFCW,1511.525
45012,OH,RFCW,1511.525
45013,OH,RFCW,1511.525
45014,OH,RFCW,1511.525
45015,OH,RFCW,1511.525
45018,OH,RFCW,1511.525
45025,OH,RFCW,1511.525
45026,OH,RFCW,1511.525
45030,OH,RFCW,1511.525
45032,OH,RFCW,1511.525
45033,OH,RFCW,1511.525
45034,OH,RFCW,1511.525
45036,OH,RFCW,1511.525
45039,OH,RFCW,1511.525
45040,OH,RFCW,1511.525
45041,OH,RFCW,1511.525
45042,OH,RFCW,1511.525
45043,OH,RFCW,1511.525
45044,OH,RFCW,1511.525
45050,OH,RFCW,1511.525
45051,OH,RFCW,1511.525
45052,OH,RFCW,1511.525
45053,OH,RFCW,1511.525
45054,OH,RFCW,1511.525
45055,OH,RFCW,1511.525
45056,OH,RFCW,1511.525
45061,OH,RFCW,1511.525
45062,OH,RFCW,1511.525
45063,OH,RFCW,1511.525
45064,OH,RFCW,1511.525
45065,OH,RFCW,1511.525
45066,OH,RFCW,1511.525
45067,OH,RFCW,1511.525
45068,OH,RFCW,1511.525
45069,OH,RFCW,1511.525
45070,OH,RFCW,1511.525
45071,OH,RFCW,1511.525
45101,OH,RFCW,1511.525
45102,OH,RFCW,1511.525
45103,OH,RFCW,1511.525
45105,OH,RFCW,1511.525
45106,OH,RFCW,1511.525
45107,OH,RFCW,1511.525
45110,OH,RFCW,1511.525
45111,OH,RFCW,1511.525
45112,OH,RFCW,1511.525
45113,OH,RFCW,1511.525
45114,OH,RFCW,1511.525
45115,OH,RFCW,1511.525
45118,OH,RFCW,1511.525
45119,OH,RFCW,1511.525
45120,OH,RFCW,1511.525
45121,OH,RFCW,1511.525
45122,OH,RFCW,1511.525
45123,OH,RFCW,1511.525
45130,OH,RFCW,1511.525
45131,OH,RFCW,1511.525
45132,OH,RFCW,1511.525
45133,OH,RFCW,1511.525
45135,OH,RFCW,1511.525
45138,OH,RFCW,1511.525
45140,OH,RFCW,1511.525
45142,OH,RFCW,1511.525
45144,OH,RFCW,1511.525
45145,OH,RFCW,1511.525
45146,OH,RFCW,1511.525
45147,OH,RFCW,1511.525
45148,OH,RFCW,1511.525
45150,OH,RFCW,1511.525
45152,OH,RFCW,1511.525
45153,OH,RFCW,1511.525
45154,OH,RFCW,1511.525
45155,OH,RFCW,1511.525
45156,OH,RFCW,1511.525
45157,OH,RFCW,1511.525
45158,OH,RFCW,1511.525
45159,OH,RFCW,1511.525
45160,OH,RFCW,1511.525
45162,OH,RFCW,1511.525
45164,OH,RFCW,1511.525
45166,OH,RFCW,1511.525
45167,OH,RFCW,1511.525
45168,OH,RFCW,1511.525
45169,OH,RFCW,1511.525
45171,OH,RFCW,1511.525
45172,OH,RFCW,1511.525
45174,OH,RFCW,1511.525
45176,OH,RFCW,1511.525
45177,OH,RFCW,1511.525
45201,OH,RFCW,1511.525
45202,OH,RFCW,1511.525
45203,OH,RFCW,1511.525
45204,OH,RFCW,1511.525
45205,OH,RFCW,1511.525
45206,OH,RFCW,1511.525
45207,OH,RFCW,1511.525
45208,OH,RFCW,1511.525
45209,OH,RFCW,1511.525
45211,OH,RFCW,1511.525
45212,OH,RFCW,1511.525
45213,OH,RFCW,1511.525
45214,OH,RFCW,1511.525
45215,OH,RFCW,1511.525
45216,OH,RFCW,1511.525
45217,OH,RFCW,1511.525
45218,OH,RFCW,1511.525
45219,OH,RFCW,1511.525
45220,OH,RFCW,1511.525
45221,OH,RFCW,1511.525
45222,OH,RFCW,1511.525
45223,OH,RFCW,1511.525
45224,OH,RFCW,1511.525
45225,OH,RFCW,1511.525
45226,OH,RFCW,1511.525
45227,OH,RFCW,1511.525
45229,OH,RFCW,1511.525
45230,OH,RFCW,1511.525
45231,OH,RFCW,1511.525
45232,OH,RFCW,1511.525
45233,OH,RFCW,1511.525
45234,OH,RFCW,1511.525
45235,OH,RFCW,1511.525
45236,OH,RFCW,1511.525
45237,OH,RFCW,1511.525
45238,OH,RFCW,1511.525
45239,OH,RFCW,1511.525
45240,OH,RFCW,1511.525
45241,OH,RFCW,1511.525
45242,OH,RFCW,1511.525
45243,OH,RFCW,1511.525
45244,OH,RFCW,1511.525
45245,OH,RFCW,1511.525
45246,OH,RFCW,1511.525
45247,OH,RFCW,1511.525
45248,OH,RFCW,1511.525
45249,OH,RFCW,1511.525
45250,OH,RFCW,1511.525
45251,OH,RFCW,1511.525
45252,OH,RFCW,1511.525
45253,OH,RFCW,1511.525
45254,OH,RFCW,1511.525
45255,OH,RFCW,1511.525
45258,OH,RFCW,1511.525
45262,OH,RFCW,1511.525
45263,OH,RFCW,1511.525
45264,OH,RFCW,1511.525
45267,OH,RFCW,1511.525
45268,OH,RFCW,1511.525
45269,OH,RFCW,1511.525
45270,OH,RFCW,1511.525
45271,OH,RFCW,1511.525
45273,OH,RFCW,1511.525
45274,OH,RFCW,1511.525
45275,KY,RFCW,1511.525
45277,KY,RFCW,1511.525
45280,OH,RFCW,1511.525
45296,OH,RFCW,1511.525
45298,KY,RFCW,1511.525
45299,OH,RFCW,1511.525
45301,OH,RFCW,1511.525
45302,OH,RFCW,1511.525
45303,OH,RFCW,1511.525
45304,OH,RFCW,1511.525
45305,OH,RFCW,1511.525
45306,OH,RFCW,1511.525
45307,OH,RFCW,1511.525
45308,OH,RFCW,1511.525
45309,OH,RFCW,1511.525
45310,OH,RFCW,1511.525
45311,OH,RFCW,1511.525
45312,OH,RFCW,1511.525
45314,OH,RFCW,1511.525
45315,OH,RFCW,1511.525
45316,OH,RFCW,1511.525
45317,OH,RFCW,1511.525
45318,OH,RFCW,1511.525
45319,OH,RFCW,1511.525
45320,OH,RFCW,1511.525
45321,OH,RFCW,1511.525
45322,OH,RFCW,1511.525
45323,OH,RFCW,1511.525
45324,OH,RFCW,1511.525
45325,OH,RFCW,1511.525
45326,OH,RFCW,1511.525
45327,OH,RFCW,1511.525
45328,OH,RFCW,1511.525
45330,OH,RFCW,1511.525
45331,OH,RFCW,1511.525
45332,OH,RFCW,1511.525
45333,OH,RFCW,1511.525
45334,OH,RFCW,1511.525
45335,OH,RFCW,1511.525
45336,OH,RFCW,1511.525
45337,OH,RFCW,1511.525
45338,OH,RFCW,1511.525
45339,OH,RFCW,1511.525
45340,OH,RFCW,1511.525
45341,OH,RFCW,1511.525
45342,OH,RFCW,1511.525
45343,OH,RFCW,1511.525
45344,OH,RFCW,1511.525
45345,OH,RFCW,1511.525
45346,OH,RFCW,1511.525
45347,OH,RFCW,1511.525
45348,OH,RFCW,1511.525
45349,OH,RFCW,1511.525
45350,OH,RFCW,1511.525
45351,OH,RFCW,1511.525
45352,OH,RFCW,1511.525
45353,OH,RFCW,1511.525
45354,OH,RFCW,1511.525
45356,OH,RFCW,1511.525
45358,OH,RFCW,1511.525
45359,OH,RFCW,1511.525
45360,OH,RFCW,1511.525
45361,OH,RFCW,1511.525
45362,OH,RFCW,1511.525
45363,OH,RFCW,1511.525
45365,OH,RFCW,1511.525
45367,OH,RFCW,1511.525
45368,OH,RFCW,1511.525
45369,OH,RFCW,1511.525
45370,OH,RFCW,1511.525
45371,OH,RFCW,1511.525
45372,OH,RFCW,1511.525
45373,OH,RFCW,1511.525
45374,OH,RFCW,1511.525
45377,OH,RFCW,1511.525
45378,OH,RFCW,1511.525
45380,OH,RFCW,1511.525
45381,OH,RFCW,1511.525
45382,OH,RFCW,1511.525
45383,OH,RFCW,1511.525
45384,OH,RFCW,1511.525
45385,OH,RFCW,1511.525
45387,OH,RFCW,1511.525
45388,OH,RFCW,1511.525
45389,OH,RFCW,1511.525
45390,OH,RFCW,1511.525
45400,OH,RFCW,1511.525
45401,OH,RFCW,1511.525
45402,OH,RFCW,1511.525
45403,OH,RFCW,1511.525
45404,OH,RFCW,1511.525
45405,OH,RFCW,1511.525
45406,OH,RFCW,1511.525
45409,OH,RFCW,1511.525
45410,OH,RFCW,1511.525
45412,OH,RFCW,1511.525
45413,OH,RFCW,1511.525
45414,OH,RFCW,1511.525
45415,OH,RFCW,1511.525
45416,OH,RFCW,1511.525
45417,OH,RFCW,1511.525
45418,OH,RFCW,1511.525
45419,OH,RFCW,1511.525
45420,OH,RFCW,1511.525
45422,OH,RFCW,1511.525
45423,OH,RFCW,1511.525
45424,OH,RFCW,1511.525
45426,OH,RFCW,1511.525
45428,OH,RFCW,1511.525
45429,OH,RFCW,1511.525
45430,OH,RFCW,1511.525
45431,OH,RFCW,1511.525
45432,OH,RFCW,1511.525
45433,OH,RFCW,1511.525
45434,OH,RFCW,1511.525
45435,OH,RFCW,1511.525
45437,OH,RFCW,1511.525
45439,OH,RFCW,1511.525
45440,OH,RFCW,1511.525
45441,OH,RFCW,1511.525
45448,OH,RFCW,1511.525
45449,OH,RFCW,1511.525
45454,OH,RFCW,1511.525
45458,OH,RFCW,1511.525
45459,OH,RFCW,1511.525
45469,OH,RFCW,1511.525
45470,OH,RFCW,1511.525
45475,OH,RFCW,1511.525
45479,OH,RFCW,1511.525
45481,OH,RFCW,1511.525
45482,OH,RFCW,1511.525
45490,OH,RFCW,1511.525
45501,OH,RFCW,1511.525
45502,OH,RFCW,1511.525
45503,OH,RFCW,1511.525
45504,OH,RFCW,1511.525
45505,OH,RFCW,1511.525
45506,OH,RFCW,1511.525
45601,OH,RFCW,1511.525
45612,OH,RFCW,1511.525
45613,OH,RFCW,1511.525
45614,OH,RFCW,1511.525
45616,OH,RFCW,1511.525
45617,OH,RFCW,1511.525
45618,OH,RFCW,1511.525
45619,OH,RFCW,1511.525
45620,OH,RFCW,1511.525
45621,OH,RFCW,1511.525
45622,OH,RFCW,1511.525
45623,OH,RFCW,1511.525
45624,OH,RFCW,1511.525
45628,OH,RFCW,1511.525
45629,OH,RFCW,1511.525
45630,OH,RFCW,1511.525
45631,OH,RFCW,1511.525
45633,OH,RFCW,1511.525
45634,OH,RFCW,1511.525
45636,OH,RFCW,1511.525
45638,OH,RFCW,1511.525
45640,OH,RFCW,1511.525
45642,OH,RFCW,1511.525
45643,OH,RFCW,1511.525
45644,OH,RFCW,1511.525
45645,OH,RFCW,1511.525
45646,OH,RFCW,1511.525
45647,OH,RFCW,1511.525
45648,OH,RFCW,1511.525
45650,OH,RFCW,1511.525
45651,OH,RFCW,1511.525
45652,OH,RFCW,1511.525
45653,OH,RFCW,1511.525
45654,OH,RFCW,1511.525
45656,OH,RFCW,1511.525
45657,OH,RFCW,1511.525
45658,OH,RFCW,1511.525
45659,OH,RFCW,1511.525
45660,OH,RFCW,1511.525
45661,OH,RFCW,1511.525
45662,OH,RFCW,1511.525
45663,OH,RFCW,1511.525
45669,OH,RFCW,1511.525
45671,OH,RFCW,1511.525
45672,OH,RFCW,1511.525
45673,OH,RFCW,1511.525
45674,OH,RFCW,1511.525
45675,OH,RFCW,1511.525
45677,OH,RFCW,1511.525
45678,OH,RFCW,1511.525
45679,OH,RFCW,1511.525
45680,OH,RFCW,1511.525
45681,OH,RFCW,1511.525
45682,OH,RFCW,1511.525
45683,OH,RFCW,1511.525
45684,OH,RFCW,1511.525
45685,OH,RFCW,1511.525
45686,OH,RFCW,1511.525
45687,OH,RFCW,1511.525
45688,OH,RFCW,1511.525
45690,OH,RFCW,1511.525
45692,OH,RFCW,1511.525
45693,OH,RFCW,1511.525
45694,OH,RFCW,1511.525
45695,OH,RFCW,1511.525
45696,OH,RFCW,1511.525
45697,OH,RFCW,1511.525
45698,OH,RFCW,1511.525
45699,OH,RFCW,1511.525
45701,OH,RFCW,1511.525
45710,OH,RFCW,1511.525
45711,OH,RFCW,1511.525
45712,OH,RFCW,1511.525
45713,OH,RFCW,1511.525
45714,OH,RFCW,1511.525
45715,OH,RFCW,1511.525
45716,OH,RFCW,1511.525
45717,OH,RFCW,1511.525
45719,OH,RFCW,1511.525
45720,OH,RFCW,1511.525
45721,OH,RFCW,1511.525
45723,OH,RFCW,1511.525
45724,OH,RFCW,1511.525
45727,OH,RFCW,1511.525
45729,OH,RFCW,1511.525
45732,OH,RFCW,1511.525
45734,OH,RFCW,1511.525
45735,OH,RFCW,1511.525
45739,OH,RFCW,1511.525
45740,OH,RFCW,1511.525
45741,OH,RFCW,1511.525
45742,OH,RFCW,1511.525
45743,OH,RFCW,1511.525
45744,OH,RFCW,1511.525
45745,OH,RFCW,1511.525
45746,OH,RFCW,1511.525
45750,OH,RFCW,1511.525
45760,OH,RFCW,1511.525
45761,OH,RFCW,1511.525
45764,OH,RFCW,1511.525
45766,OH,RFCW,1511.525
45767,OH,RFCW,1511.525
45768,OH,RFCW,1511.525
45769,OH,RFCW,1511.525
45770,OH,RFCW,1511.525
45771,OH,RFCW,1511.525
45772,OH,RFCW,1511.525
45773,OH,RFCW,1511.525
45775,OH,RFCW,1511.525
45776,OH,RFCW,1511.525
45777,OH,RFCW,1511.525
45778,OH,RFCW,1511.525
45779,OH,RFCW,1511.525
45780,OH,RFCW,1511.525
45782,OH,RFCW,1511.525
45783,OH,RFCW,1511.525
45784,OH,RFCW,1511.525
45786,OH,RFCW,1511.525
45787,OH,RFCW,1511.525
45788,OH,RFCW,1511.525
45789,OH,RFCW,1511.525
45801,OH,RFCW,1511.525
45802,OH,RFCW,1511.525
45804,OH,RFCW,1511.525
45805,OH,RFCW,1511.525
45806,OH,RFCW,1511.525
45807,OH,RFCW,1511.525
45808,OH,RFCW,1511.525
45809,OH,RFCW,1511.525
45810,OH,RFCW,1511.525
45812,OH,RFCW,1511.525
45813,OH,RFCW,1511.525
45814,OH,RFCW,1511.525
45815,OH,RFCW,1511.525
45816,OH,RFCW,1511.525
45817,OH,RFCW,1511.525
45819,OH,RFCW,1511.525
45820,OH,RFCW,1511.525
45821,OH,RFCW,1511.525
45822,OH,RFCW,1511.525
45826,OH,RFCW,1511.525
45827,OH,RFCW,1511.525
45828,OH,RFCW,1511.525
45830,OH,RFCW,1511.525
45831,OH,RFCW,1511.525
45832,OH,RFCW,1511.525
45833,OH,RFCW,1511.525
45835,OH,RFCW,1511.525
45836,OH,RFCW,1511.525
45837,OH,RFCW,1511.525
45838,OH,RFCW,1511.525
45839,OH,RFCW,1511.525
45840,OH,RFCW,1511.525
45841,OH,RFCW,1511.525
45843,OH,RFCW,1511.525
45844,OH,RFCW,1511.525
45845,OH,RFCW,1511.525
45846,OH,RFCW,1511.525
45848,OH,RFCW,1511.525
45849,OH,RFCW,1511.525
45850,OH,RFCW,1511.525
45851,OH,RFCW,1511.525
45853,OH,RFCW,1511.525
45854,OH,RFCW,1511.525
45855,OH,RFCW,1511.525
45856,OH,RFCW,1511.525
45858,OH,RFCW,1511.525
45859,OH,RFCW,1511.525
45860,OH,RFCW,1511.525
45861,OH,RFCW,1511.525
45862,OH,RFCW,1511.525
45863,OH,RFCW,1511.525
45864,OH,RFCW,1511.525
45865,OH,RFCW,1511.525
45866,OH,RFCW,1511.525
45867,OH,RFCW,1511.525
45868,OH,RFCW,1511.525
45869,OH,RFCW,1511.525
45870,OH,RFCW,1511.525
45871,OH,RFCW,1511.525
45872,OH,RFCW,1511.525
45873,OH,RFCW,1511.525
45874,OH,RFCW,1511.525
45875,OH,RFCW,1511.525
45876,OH,RFCW,1511.525
45877,OH,RFCW,1511.525
45879,OH,RFCW,1511.525
45880,OH,RFCW,1511.525
45881,OH,RFCW,1511.525
45882,OH,RFCW,1511.525
45883,OH,RFCW,1511.525
45884,OH,RFCW,1511.525
45885,OH,RFCW,1511.525
45886,OH,RFCW,1511.525
45887,OH,RFCW,1511.525
45888,OH,RFCW,1511.525
45889,OH,RFCW,1511.525
45890,OH,RFCW,1511.525
45891,OH,RFCW,1511.525
45893,OH,RFCW,1511.525
45894,OH,RFCW,1511.525
45895,OH,RFCW,1511.525
45896,OH,RFCW,1511.525
45897,OH,RFCW,1511.525
45898,OH,RFCW,1511.525
45899,OH,RFCW,1511.525
45999,KY,RFCW,1511.525
46001,IN,RFCW,1511.525
46011,IN,RFCW,1511.525
46012,IN,RFCW,1511.525
46013,IN,RFCW,1511.525
46014,IN,RFCW,1511.525
46015,IN,RFCW,1511.525
46016,IN,RFCW,1511.525
46017,IN,RFCW,1511.525
46018,IN,RFCW,1511.525
46030,IN,RFCW,1511.525
46031,IN,RFCW,1511.525
46032,IN,RFCW,1511.525
46033,IN,RFCW,1511.525
46034,IN,RFCW,1511.525
46035,IN,RFCW,1511.525
46036,IN,RFCW,1511.525
46037,IN,RFCW,1511.525
46038,IN,RFCW,1511.525
46039,IN,RFCW,1511.525
46040,IN,RFCW,1511.525
46041,IN,RFCW,1511.525
46044,IN,RFCW,1511.525
46045,IN,RFCW,1511.525
46047,IN,RFCW,1511.525
46048,IN,RFCW,1511.525
46049,IN,RFCW,1511.525
46050,IN,RFCW,1511.525
46051,IN,RFCW,1511.525
46052,IN,RFCW,1511.525
46055,IN,RFCW,1511.525
46056,IN,RFCW,1511.525
46057,IN,RFCW,1511.525
46058,IN,RFCW,1511.525
46060,IN,RFCW,1511.525
46061,IN,RFCW,1511.525
46062,IN,RFCW,1511.525
46063,IN,RFCW,1511.525
46064,IN,RFCW,1511.525
46065,IN,RFCW,1511.525
46067,IN,RFCW,1511.525
46068,IN,RFCW,1511.525
46069,IN,RFCW,1511.525
46070,IN,RFCW,1511.525
46071,IN,RFCW,1511.525
46072,IN,RFCW,1511.525
46074,IN,RFCW,1511.525
46075,IN,RFCW,1511.525
46076,IN,RFCW,1511.525
46077,IN,RFCW,1511.525
46082,IN,RFCW,1511.525
46085,IN,RFCW,1511.525
46102,IN,RFCW,1511.525
46103,IN,RFCW,1511.525
46104,IN,RFCW,1511.525
46105,IN,RFCW,1511.525
46106,IN,RFCW,1511.525
46107,IN,RFCW,1511.525
46110,IN,RFCW,1511.525
46111,IN,RFCW,1511.525
46112,IN,RFCW,1511.525
46113,IN,RFCW,1511.525
46115,IN,RFCW,1511.525
46117,IN,RFCW,1511.525
46118,IN,RFCW,1511.525
46120,IN,RFCW,1511.525
46121,IN,RFCW,1511.525
46122,IN,RFCW,1511.525
46123,IN,RFCW,1511.525
46124,IN,RFCW,1511.525
46125,IN,RFCW,1511.525
46126,IN,RFCW,1511.525
46127,IN,RFCW,1511.525
46128,IN,RFCW,1511.525
46129,IN,RFCW,1511.525
46130,IN,RFCW,1511.525
46131,IN,RFCW,1511.525
46133,IN,RFCW,1511.525
46135,IN,RFCW,1511.525
46140,IN,RFCW,1511.525
46142,IN,RFCW,1511.525
46143,IN,RFCW,1511.525
46144,IN,RFCW,1511.525
46146,IN,RFCW,1511.525
46147,IN,RFCW,1511.525
46148,IN,RFCW,1511.525
46149,IN,RFCW,1511.525
46150,IN,RFCW,1511.525
46151,IN,RFCW,1511.525
46154,IN,RFCW,1511.525
46155,IN,RFCW,1511.525
46156,IN,RFCW,1511.525
46157,IN,RFCW,1511.525
46158,IN,RFCW,1511.525
46160,IN,RFCW,1511.525
46161,IN,RFCW,1511.525
46162,IN,RFCW,1511.525
46163,IN,RFCW,1511.525
46164,IN,RFCW,1511.525
46165,IN,RFCW,1511.525
46166,IN,RFCW,1511.525
46167,IN,RFCW,1511.525
46168,IN,RFCW,1511.525
46170,IN,RFCW,1511.525
46171,IN,RFCW,1511.525
46172,IN,RFCW,1511.525
46173,IN,RFCW,1511.525
46175,IN,RFCW,1511.525
46176,IN,RFCW,1511.525
46180,IN,RFCW,1511.525
46181,IN,RFCW,1511.525
46182,IN,RFCW,1511.525
46183,IN,RFCW,1511.525
46184,IN,RFCW,1511.525
46186,IN,RFCW,1511.525
46201,IN,RFCW,1511.525
46202,IN,RFCW,1511.525
46203,IN,RFCW,1511.525
46204,IN,RFCW,1511.525
46205,IN,RFCW,1511.525
46206,IN,RFCW,1511.525
46207,IN,RFCW,1511.525
46208,IN,RFCW,1511.525
46209,IN,RFCW,1511.525
46211,IN,RFCW,1511.525
46214,IN,RFCW,1511.525
46216,IN,RFCW,1511.525
46217,IN,RFCW,1511.525
46218,IN,RFCW,1511.525
46219,IN,RFCW,1511.525
46220,IN,RFCW,1511.525
46221,IN,RFCW,1511.525
46222,IN,RFCW,1511.525
46223,IN,RFCW,1511.525
46224,IN,RFCW,1511.525
46225,IN,RFCW,1511.525
46226,IN,RFCW,1511.525
46227,IN,RFCW,1511.525
